Date,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
20-02-2021,Andhra Pradesh,-,-,881369,7167,889156
20-02-2021,Andaman and Nicobar Islands,-,-,4948,62,5014
20-02-2021,Arunachal Pradesh,-,-,16775,56,16836
20-02-2021,Assam,-,-,214658,1091,217367
20-02-2021,Bihar,-,-,259973,1532,262009
20-02-2021,Chandigarh,-,-,20867,348,21371
20-02-2021,Chhattisgarh,-,-,303637,3793,310469
20-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3402
20-02-2021,Delhi,-,-,625653,10897,637603
20-02-2021,Goa,-,-,53181,787,54466
20-02-2021,Gujarat,-,-,260475,4404,266563
20-02-2021,Haryana,-,-,265643,3042,269498
20-02-2021,Himachal Pradesh,-,-,57052,994,58344
20-02-2021,Jammu and Kashmir,-,-,123059,1954,125715
20-02-2021,Jharkhand,-,-,117977,1084,119528
20-02-2021,Karnataka,-,-,929058,12287,947246
20-02-2021,Kerala,-,-,961789,4061,1025937
20-02-2021,Lakshadweep,-,-,181,0,272
20-02-2021,Ladakh,-,-,9614,130,9785
20-02-2021,Madhya Pradesh,-,-,253071,3846,258871
20-02-2021,Maharashtra,-,-,1989963,51713,2087632
20-02-2021,Manipur,-,-,28772,373,29230
20-02-2021,Meghalaya,-,-,13765,148,13951
20-02-2021,Mizoram,-,-,4373,10,4407
20-02-2021,Nagaland,-,-,12080,91,12191
20-02-2021,Odisha,-,-,333980,1914,336513
20-02-2021,Puducherry,-,-,38701,662,39540
20-02-2021,Punjab,-,-,169216,5740,177759
20-02-2021,Rajasthan,-,-,315310,2784,319363
20-02-2021,Sikkim,-,-,5938,135,6127
20-02-2021,Tamil Nadu,-,-,830787,12451,847385
20-02-2021,Telengana,-,-,294097,1623,297435
20-02-2021,Tripura,-,-,32961,391,33392
20-02-2021,Uttarakhand,-,-,94850,1686,97031
20-02-2021,Uttar Pradesh,-,-,591359,8712,602592
20-02-2021,West Bengal,-,-,559520,10242,573387
19-02-2021,Andhra Pradesh,-,-,881292,7166,889077
19-02-2021,Andaman and Nicobar Islands,-,-,4944,62,5014
19-02-2021,Arunachal Pradesh,-,-,16775,56,16836
19-02-2021,Assam,-,-,214639,1091,217344
19-02-2021,Bihar,-,-,259898,1531,261942
19-02-2021,Chandigarh,-,-,20854,348,21352
19-02-2021,Chhattisgarh,-,-,303415,3790,310210
19-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3402
19-02-2021,Delhi,-,-,625496,10896,637445
19-02-2021,Goa,-,-,53125,786,54421
19-02-2021,Gujarat,-,-,260198,4403,266297
19-02-2021,Haryana,-,-,265549,3042,269405
19-02-2021,Himachal Pradesh,-,-,57017,994,58312
19-02-2021,Jammu and Kashmir,-,-,122992,1954,125634
19-02-2021,Jharkhand,-,-,117926,1084,119477
19-02-2021,Karnataka,-,-,928767,12282,946860
19-02-2021,Kerala,-,-,956935,4046,1021432
19-02-2021,Lakshadweep,-,-,167,0,263
19-02-2021,Ladakh,-,-,9605,130,9783
19-02-2021,Madhya Pradesh,-,-,252821,3844,258574
19-02-2021,Maharashtra,-,-,1987804,51669,2081520
19-02-2021,Manipur,-,-,28769,373,29225
19-02-2021,Meghalaya,-,-,13743,148,13946
19-02-2021,Mizoram,-,-,4372,10,4405
19-02-2021,Nagaland,-,-,12071,91,12191
19-02-2021,Odisha,-,-,333888,1913,336460
19-02-2021,Puducherry,-,-,38667,660,39526
19-02-2021,Punjab,-,-,169002,5732,177376
19-02-2021,Rajasthan,-,-,315212,2783,319270
19-02-2021,Sikkim,-,-,5933,135,6126
19-02-2021,Tamil Nadu,-,-,830320,12444,846937
19-02-2021,Telengana,-,-,293940,1623,297278
19-02-2021,Tripura,-,-,32961,391,33366
19-02-2021,Uttarakhand,-,-,94772,1684,97005
19-02-2021,Uttar Pradesh,-,-,591194,8709,602490
19-02-2021,West Bengal,-,-,559282,10239,573193
18-02-2021,Andhra Pradesh,-,-,881238,7165,889010
18-02-2021,Andaman and Nicobar Islands,-,-,4944,62,5014
18-02-2021,Arunachal Pradesh,-,-,16774,56,16833
18-02-2021,Assam,-,-,214628,1090,217330
18-02-2021,Bihar,-,-,259830,1529,261879
18-02-2021,Chandigarh,-,-,20832,348,21322
18-02-2021,Chhattisgarh,-,-,303137,3788,309934
18-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3402
18-02-2021,Delhi,-,-,625343,10894,637315
18-02-2021,Goa,-,-,53074,786,54369
18-02-2021,Gujarat,-,-,259928,4403,266034
18-02-2021,Haryana,-,-,265455,3041,269322
18-02-2021,Himachal Pradesh,-,-,56948,994,58296
18-02-2021,Jammu and Kashmir,-,-,122939,1951,125547
18-02-2021,Jharkhand,-,-,117889,1084,119439
18-02-2021,Karnataka,-,-,928461,12276,946454
18-02-2021,Kerala,-,-,951742,4032,1016848
18-02-2021,Lakshadweep,-,-,164,0,261
18-02-2021,Ladakh,-,-,9604,130,9782
18-02-2021,Madhya Pradesh,-,-,252628,3842,258333
18-02-2021,Maharashtra,-,-,1985261,51631,2076093
18-02-2021,Manipur,-,-,28759,373,29223
18-02-2021,Meghalaya,-,-,13719,148,13945
18-02-2021,Mizoram,-,-,4369,10,4399
18-02-2021,Nagaland,-,-,12064,90,12190
18-02-2021,Odisha,-,-,333788,1912,336397
18-02-2021,Puducherry,-,-,38644,660,39506
18-02-2021,Punjab,-,-,168833,5722,171379
18-02-2021,Rajasthan,-,-,315135,2782,319166
18-02-2021,Sikkim,-,-,5932,135,6121
18-02-2021,Tamil Nadu,-,-,829850,12438,846480
18-02-2021,Telengana,-,-,293791,1622,297113
18-02-2021,Tripura,-,-,32961,391,33357
18-02-2021,Uttarakhand,-,-,94733,1683,96964
18-02-2021,Uttar Pradesh,-,-,591013,8707,602410
18-02-2021,West Bengal,-,-,559039,10237,573012
17-02-2021,Andhra Pradesh,-,-,881181,7163,888959
17-02-2021,Andaman and Nicobar Islands,-,-,4943,62,5013
17-02-2021,Arunachal Pradesh,-,-,16774,56,16833
17-02-2021,Assam,-,-,214615,1089,217309
17-02-2021,Bihar,-,-,259748,1528,261841
17-02-2021,Chandigarh,-,-,20813,347,21293
17-02-2021,Chhattisgarh,-,-,302935,3783,309623
17-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3400
17-02-2021,Delhi,-,-,625268,10894,637181
17-02-2021,Goa,-,-,53035,784,54323
17-02-2021,Gujarat,-,-,259655,4402,265756
17-02-2021,Haryana,-,-,265381,3040,269240
17-02-2021,Himachal Pradesh,-,-,56898,994,58262
17-02-2021,Jammu and Kashmir,-,-,122883,1951,125463
17-02-2021,Jharkhand,-,-,117850,1084,119394
17-02-2021,Karnataka,-,-,927924,12273,946076
17-02-2021,Kerala,-,-,946910,4016,1011956
17-02-2021,Lakshadweep,-,-,158,0,251
17-02-2021,Ladakh,-,-,9601,130,9779
17-02-2021,Madhya Pradesh,-,-,252385,3841,258082
17-02-2021,Maharashtra,-,-,1981408,51591,2071306
17-02-2021,Manipur,-,-,28757,373,29213
17-02-2021,Meghalaya,-,-,13696,148,13944
17-02-2021,Mizoram,-,-,4368,10,4396
17-02-2021,Nagaland,-,-,12059,90,12190
17-02-2021,Odisha,-,-,333700,1912,336322
17-02-2021,Puducherry,-,-,38617,658,39488
17-02-2021,Punjab,-,-,168654,5712,176767
17-02-2021,Rajasthan,-,-,315027,2781,319065
17-02-2021,Sikkim,-,-,5930,135,6121
17-02-2021,Tamil Nadu,-,-,829388,12432,846026
17-02-2021,Telengana,-,-,293690,1620,296950
17-02-2021,Tripura,-,-,32960,391,33355
17-02-2021,Uttarakhand,-,-,94674,1682,96920
17-02-2021,Uttar Pradesh,-,-,590787,8704,602344
17-02-2021,West Bengal,-,-,558790,10235,572879
16-02-2021,Andhra Pradesh,-,-,881041,7163,888899
16-02-2021,Andaman and Nicobar Islands,-,-,4938,62,5009
16-02-2021,Arunachal Pradesh,-,-,16774,56,16833
16-02-2021,Assam,-,-,214601,1089,217304
16-02-2021,Bihar,-,-,259670,1527,261785
16-02-2021,Chandigarh,-,-,20789,346,21264
16-02-2021,Chhattisgarh,-,-,302557,3777,309373
16-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3400
16-02-2021,Delhi,-,-,625158,10893,637087
16-02-2021,Goa,-,-,52969,781,54275
16-02-2021,Gujarat,-,-,259384,4401,265493
16-02-2021,Haryana,-,-,265212,3039,269154
16-02-2021,Himachal Pradesh,-,-,56851,994,58243
16-02-2021,Jammu and Kashmir,-,-,122837,1951,125405
16-02-2021,Jharkhand,-,-,117806,1084,119354
16-02-2021,Karnataka,-,-,927580,12267,945638
16-02-2021,Kerala,-,-,941471,3998,1007019
16-02-2021,Lakshadweep,-,-,143,0,234
16-02-2021,Ladakh,-,-,9595,130,9773
16-02-2021,Madhya Pradesh,-,-,252164,3838,257849
16-02-2021,Maharashtra,-,-,1978708,51552,2067643
16-02-2021,Manipur,-,-,28755,373,29204
16-02-2021,Meghalaya,-,-,13666,148,13942
16-02-2021,Mizoram,-,-,4367,10,4395
16-02-2021,Nagaland,-,-,12043,88,12189
16-02-2021,Odisha,-,-,333637,1911,336262
16-02-2021,Puducherry,-,-,38574,658,39468
16-02-2021,Punjab,-,-,168456,5707,176520
16-02-2021,Rajasthan,-,-,314859,2781,319005
16-02-2021,Sikkim,-,-,5929,135,6118
16-02-2021,Tamil Nadu,-,-,828918,12425,845575
16-02-2021,Telengana,-,-,293540,1619,296802
16-02-2021,Tripura,-,-,32960,391,33353
16-02-2021,Uttarakhand,-,-,94572,1680,96867
16-02-2021,Uttar Pradesh,-,-,590570,8704,602248
16-02-2021,West Bengal,-,-,558535,10233,572728
15-02-2021,Andhra Pradesh,-,-,880972,7162,888869
15-02-2021,Andaman and Nicobar Islands,-,-,4938,62,5009
15-02-2021,Arunachal Pradesh,-,-,16773,56,16832
15-02-2021,Assam,-,-,214585,1087,217293
15-02-2021,Bihar,-,-,259591,1525,261741
15-02-2021,Chandigarh,-,-,20765,346,21238
15-02-2021,Chhattisgarh,-,-,302069,3772,309099
15-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3400
15-02-2021,Delhi,-,-,625024,10891,636946
15-02-2021,Goa,-,-,52910,779,54235
15-02-2021,Gujarat,-,-,259104,4401,265244
15-02-2021,Haryana,-,-,265155,3039,269046
15-02-2021,Himachal Pradesh,-,-,56817,994,58222
15-02-2021,Jammu and Kashmir,-,-,122768,1951,125341
15-02-2021,Jharkhand,-,-,117773,1082,119316
15-02-2021,Karnataka,-,-,927150,12265,945270
15-02-2021,Kerala,-,-,936398,3985,1004135
15-02-2021,Lakshadweep,-,-,136,0,233
15-02-2021,Ladakh,-,-,9592,130,9767
15-02-2021,Madhya Pradesh,-,-,251970,3834,257646
15-02-2021,Maharashtra,-,-,1975603,51529,2064278
15-02-2021,Manipur,-,-,28748,373,29196
15-02-2021,Meghalaya,-,-,13645,148,13942
15-02-2021,Mizoram,-,-,4366,9,4392
15-02-2021,Nagaland,-,-,12028,88,12189
15-02-2021,Odisha,-,-,333554,1910,336174
15-02-2021,Puducherry,-,-,38533,657,39448
15-02-2021,Punjab,-,-,168239,5697,176296
15-02-2021,Rajasthan,-,-,314733,2781,318923
15-02-2021,Sikkim,-,-,5927,135,6118
15-02-2021,Tamil Nadu,-,-,828441,12419,845120
15-02-2021,Telengana,-,-,293379,1618,296673
15-02-2021,Tripura,-,-,32960,391,33353
15-02-2021,Uttarakhand,-,-,94453,1680,96820
15-02-2021,Uttar Pradesh,-,-,590448,8702,602190
15-02-2021,West Bengal,-,-,558277,10232,572595
14-02-2021,Andhra Pradesh,-,-,880855,7162,888814
14-02-2021,Andaman and Nicobar Islands,-,-,4938,62,5009
14-02-2021,Arunachal Pradesh,-,-,16772,56,16832
14-02-2021,Assam,-,-,214570,1087,217288
14-02-2021,Bihar,-,-,259513,1524,261690
14-02-2021,Chandigarh,-,-,20752,345,21220
14-02-2021,Chhattisgarh,-,-,301904,3771,308930
14-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3400
14-02-2021,Delhi,-,-,624866,10889,636796
14-02-2021,Goa,-,-,52831,778,54193
14-02-2021,Gujarat,-,-,258834,4400,264997
14-02-2021,Haryana,-,-,265085,3039,268969
14-02-2021,Himachal Pradesh,-,-,56685,992,58201
14-02-2021,Jammu and Kashmir,-,-,122703,1949,125268
14-02-2021,Jharkhand,-,-,117749,1082,119283
14-02-2021,Karnataka,-,-,926664,12263,944856
14-02-2021,Kerala,-,-,931706,3970,999523
14-02-2021,Lakshadweep,-,-,134,0,224
14-02-2021,Ladakh,-,-,9586,130,9765
14-02-2021,Madhya Pradesh,-,-,251765,3829,257423
14-02-2021,Maharashtra,-,-,1974248,51489,2060186
14-02-2021,Manipur,-,-,28744,373,29183
14-02-2021,Meghalaya,-,-,13623,148,13937
14-02-2021,Mizoram,-,-,4363,9,4392
14-02-2021,Nagaland,-,-,12019,88,12183
14-02-2021,Odisha,-,-,333451,1910,336101
14-02-2021,Puducherry,-,-,38500,656,39440
14-02-2021,Punjab,-,-,168035,5694,176064
14-02-2021,Rajasthan,-,-,314630,2781,318820
14-02-2021,Sikkim,-,-,5922,135,6116
14-02-2021,Tamil Nadu,-,-,827962,12413,844650
14-02-2021,Telengana,-,-,293210,1616,296574
14-02-2021,Tripura,-,-,32960,391,33353
14-02-2021,Uttarakhand,-,-,94449,1680,96766
14-02-2021,Uttar Pradesh,-,-,590292,8699,602089
14-02-2021,West Bengal,-,-,558015,10230,572405
13-02-2021,Andhra Pradesh,-,-,880784,7162,888760
13-02-2021,Andaman and Nicobar Islands,-,-,4934,62,5007
13-02-2021,Arunachal Pradesh,-,-,16771,56,16832
13-02-2021,Assam,-,-,214542,1086,217285
13-02-2021,Bihar,-,-,259433,1522,261646
13-02-2021,Chandigarh,-,-,20717,344,21203
13-02-2021,Chhattisgarh,-,-,301648,3766,308701
13-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398
13-02-2021,Delhi,-,-,624728,10889,636670
13-02-2021,Goa,-,-,52780,777,54152
13-02-2021,Gujarat,-,-,258551,4400,264718
13-02-2021,Haryana,-,-,265015,3035,268887
13-02-2021,Himachal Pradesh,-,-,56647,990,58142
13-02-2021,Jammu and Kashmir,-,-,122626,1948,125208
13-02-2021,Jharkhand,-,-,117720,1081,119242
13-02-2021,Karnataka,-,-,926234,12259,944437
13-02-2021,Kerala,-,-,925871,3954,994052
13-02-2021,Lakshadweep,-,-,119,0,188
13-02-2021,Ladakh,-,-,9583,130,9763
13-02-2021,Madhya Pradesh,-,-,251538,3829,257229
13-02-2021,Maharashtra,-,-,1972475,51451,2056575
13-02-2021,Manipur,-,-,28737,373,29166
13-02-2021,Meghalaya,-,-,13620,148,13932
13-02-2021,Mizoram,-,-,4363,9,4392
13-02-2021,Nagaland,-,-,12011,88,12176
13-02-2021,Odisha,-,-,333351,1910,336042
13-02-2021,Puducherry,-,-,38476,656,39416
13-02-2021,Punjab,-,-,167814,5690,175804
13-02-2021,Rajasthan,-,-,314523,2780,318710
13-02-2021,Sikkim,-,-,5920,135,6116
13-02-2021,Tamil Nadu,-,-,827480,12408,844173
13-02-2021,Telengana,-,-,293033,1614,296428
13-02-2021,Tripura,-,-,32960,391,33353
13-02-2021,Uttarakhand,-,-,94396,1678,96722
13-02-2021,Uttar Pradesh,-,-,590071,8698,602001
13-02-2021,West Bengal,-,-,557758,10229,572220
12-02-2021,Andhra Pradesh,-,-,880678,7161,888692
12-02-2021,Andaman and Nicobar Islands,-,-,4932,62,5007
12-02-2021,Arunachal Pradesh,-,-,16771,56,16832
12-02-2021,Assam,-,-,214530,1086,217277
12-02-2021,Bihar,-,-,259347,1521,261568
12-02-2021,Chandigarh,-,-,20700,344,21184
12-02-2021,Chhattisgarh,-,-,301238,3759,308472
12-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398
12-02-2021,Delhi,-,-,624592,10886,636529
12-02-2021,Goa,-,-,52653,776,54113
12-02-2021,Gujarat,-,-,258270,4399,264450
12-02-2021,Haryana,-,-,264901,3034,268783
12-02-2021,Himachal Pradesh,-,-,56630,989,58112
12-02-2021,Jammu and Kashmir,-,-,122542,1947,125117
12-02-2021,Jharkhand,-,-,117669,1081,119206
12-02-2021,Karnataka,-,-,925829,12251,944057
12-02-2021,Kerala,-,-,920539,3936,988655
12-02-2021,Lakshadweep,-,-,119,0,187
12-02-2021,Ladakh,-,-,9580,130,9762
12-02-2021,Madhya Pradesh,-,-,251320,3828,257068
12-02-2021,Maharashtra,-,-,1970053,51415,2052905
12-02-2021,Manipur,-,-,28729,373,29155
12-02-2021,Meghalaya,-,-,13617,148,13931
12-02-2021,Mizoram,-,-,4361,9,4391
12-02-2021,Nagaland,-,-,11998,88,12175
12-02-2021,Odisha,-,-,333280,1910,335984
12-02-2021,Puducherry,-,-,38445,656,39397
12-02-2021,Punjab,-,-,167652,5682,175558
12-02-2021,Rajasthan,-,-,314438,2779,318602
12-02-2021,Sikkim,-,-,5916,135,6113
12-02-2021,Tamil Nadu,-,-,826994,12402,843690
12-02-2021,Telengana,-,-,292848,1614,296277
12-02-2021,Tripura,-,-,32959,391,33353
12-02-2021,Uttarakhand,-,-,94328,1676,96673
12-02-2021,Uttar Pradesh,-,-,589882,8696,601898
12-02-2021,West Bengal,-,-,557494,10225,572032
11-02-2021,Andhra Pradesh,-,-,880599,7161,888605
11-02-2021,Andaman and Nicobar Islands,-,-,4932,62,5007
11-02-2021,Arunachal Pradesh,-,-,16771,56,16831
11-02-2021,Assam,-,-,214507,1086,217267
11-02-2021,Bihar,-,-,259234,1520,261511
11-02-2021,Chandigarh,-,-,20670,343,21171
11-02-2021,Chhattisgarh,-,-,300390,3755,308218
11-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398
11-02-2021,Delhi,-,-,624326,10884,636387
11-02-2021,Goa,-,-,52594,776,54068
11-02-2021,Gujarat,-,-,257968,4397,264165
11-02-2021,Haryana,-,-,264820,3033,268677
11-02-2021,Himachal Pradesh,-,-,56600,988,58076
11-02-2021,Jammu and Kashmir,-,-,122502,1945,125052
11-02-2021,Jharkhand,-,-,117616,1081,119161
11-02-2021,Karnataka,-,-,925489,12244,943627
11-02-2021,Kerala,-,-,914847,3920,983374
11-02-2021,Lakshadweep,-,-,118,0,181
11-02-2021,Ladakh,-,-,9572,130,9762
11-02-2021,Madhya Pradesh,-,-,251121,3827,253072
11-02-2021,Maharashtra,-,-,1963946,51390,2052253
11-02-2021,Manipur,-,-,28726,373,29148
11-02-2021,Meghalaya,-,-,13612,148,13924
11-02-2021,Mizoram,-,-,4359,9,4390
11-02-2021,Nagaland,-,-,11993,88,12168
11-02-2021,Odisha,-,-,333220,1910,335889
11-02-2021,Puducherry,-,-,38423,656,39372
11-02-2021,Punjab,-,-,167465,5675,175252
11-02-2021,Rajasthan,-,-,314264,2777,318491
11-02-2021,Sikkim,-,-,5916,135,6111
11-02-2021,Tamil Nadu,-,-,826504,12396,843209
11-02-2021,Telengana,-,-,292696,1613,296134
11-02-2021,Tripura,-,-,32957,391,33353
11-02-2021,Uttarakhand,-,-,94240,1673,96625
11-02-2021,Uttar Pradesh,-,-,589771,8696,601723
11-02-2021,West Bengal,-,-,557208,10220,571815
10-02-2021,Andhra Pradesh,-,-,880478,7160,888555
10-02-2021,Andaman and Nicobar Islands,-,-,4932,62,5007
10-02-2021,Arunachal Pradesh,-,-,16771,56,16831
10-02-2021,Assam,-,-,214490,1086,217256
10-02-2021,Bihar,-,-,259074,1518,261092
10-02-2021,Chandigarh,-,-,20644,342,21154
10-02-2021,Chhattisgarh,-,-,300078,3746,307996
10-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398
10-02-2021,Delhi,-,-,624326,10882,636260
10-02-2021,Goa,-,-,52530,774,53996
10-02-2021,Gujarat,-,-,257473,4397,263910
10-02-2021,Haryana,-,-,264713,3033,268600
10-02-2021,Himachal Pradesh,-,-,56551,987,57993
10-02-2021,Jammu and Kashmir,-,-,122470,1944,125007
10-02-2021,Jharkhand,-,-,117574,1078,119116
10-02-2021,Karnataka,-,-,925167,12241,943212
10-02-2021,Kerala,-,-,909102,3902,977394
10-02-2021,Lakshadweep,-,-,93,0,166
10-02-2021,Ladakh,-,-,9569,130,9758
10-02-2021,Madhya Pradesh,-,-,250946,3825,256758
10-02-2021,Maharashtra,-,-,1961525,51360,2048802
10-02-2021,Manipur,-,-,28687,373,29137
10-02-2021,Meghalaya,-,-,13608,148,13893
10-02-2021,Mizoram,-,-,4358,9,4388
10-02-2021,Nagaland,-,-,11990,88,12166
10-02-2021,Odisha,-,-,333139,1910,335797
10-02-2021,Puducherry,-,-,38391,655,39353
10-02-2021,Punjab,-,-,167285,5661,175023
10-02-2021,Rajasthan,-,-,314175,2774,318384
10-02-2021,Sikkim,-,-,5912,135,6110
10-02-2021,Tamil Nadu,-,-,826011,12391,842730
10-02-2021,Telengana,-,-,292578,1613,295988
10-02-2021,Tripura,-,-,32955,391,33353
10-02-2021,Uttarakhand,-,-,94127,1673,96590
10-02-2021,Uttar Pradesh,-,-,589565,8691,601562
10-02-2021,West Bengal,-,-,556925,10215,571636
09-02-2021,Andhra Pradesh,-,-,880363,7160,888485
09-02-2021,Andaman and Nicobar Islands,-,-,4932,62,5005
09-02-2021,Arunachal Pradesh,-,-,16770,56,16831
09-02-2021,Assam,-,-,214473,1085,217229
09-02-2021,Bihar,-,-,258771,1517,260670
09-02-2021,Chandigarh,-,-,20623,341,21133
09-02-2021,Chhattisgarh,-,-,299856,3744,307790
09-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398
09-02-2021,Delhi,-,-,624182,10882,636160
09-02-2021,Goa,-,-,52432,772,53937
09-02-2021,Gujarat,-,-,257120,4396,263676
09-02-2021,Haryana,-,-,264608,3029,268507
09-02-2021,Himachal Pradesh,-,-,56483,984,57925
09-02-2021,Jammu and Kashmir,-,-,122415,1944,124952
09-02-2021,Jharkhand,-,-,117539,1078,119055
09-02-2021,Karnataka,-,-,924654,12239,942846
09-02-2021,Kerala,-,-,902627,3883,972180
09-02-2021,Lakshadweep,-,-,76,0,154
09-02-2021,Ladakh,-,-,9552,130,9753
09-02-2021,Madhya Pradesh,-,-,250727,3823,256591
09-02-2021,Maharashtra,-,-,1958971,51325,2046287
09-02-2021,Manipur,-,-,28672,373,29130
09-02-2021,Meghalaya,-,-,13604,148,13886
09-02-2021,Mizoram,-,-,4353,9,4386
09-02-2021,Nagaland,-,-,11988,88,12160
09-02-2021,Odisha,-,-,333031,1910,335692
09-02-2021,Puducherry,-,-,38354,655,39318
09-02-2021,Punjab,-,-,167073,5653,174838
09-02-2021,Rajasthan,-,-,314050,2774,318294
09-02-2021,Sikkim,-,-,5908,135,6110
09-02-2021,Tamil Nadu,-,-,825520,12387,842261
09-02-2021,Telengana,-,-,292415,1612,295831
09-02-2021,Tripura,-,-,32955,391,33353
09-02-2021,Uttarakhand,-,-,94057,1671,96536
09-02-2021,Uttar Pradesh,-,-,589322,8691,601455
09-02-2021,West Bengal,-,-,556649,10209,571490
08-02-2021,Andhra Pradesh,-,-,880261,7159,888423
08-02-2021,Andaman and Nicobar Islands,-,-,4932,62,5001
08-02-2021,Arunachal Pradesh,-,-,16767,56,16830
08-02-2021,Assam,-,-,214447,1084,217210
08-02-2021,Bihar,-,-,258221,1516,260270
08-02-2021,Chandigarh,-,-,20598,340,21107
08-02-2021,Chhattisgarh,-,-,299494,3741,307525
08-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3395,2,3398
08-02-2021,Delhi,-,-,624044,10879,636035
08-02-2021,Goa,-,-,52347,772,53880
08-02-2021,Gujarat,-,-,256670,4395,263444
08-02-2021,Haryana,-,-,264519,3029,268431
08-02-2021,Himachal Pradesh,-,-,56448,984,57896
08-02-2021,Jammu and Kashmir,-,-,122335,1944,124909
08-02-2021,Jharkhand,-,-,117508,1078,119017
08-02-2021,Karnataka,-,-,924304,12236,942518
08-02-2021,Kerala,-,-,896668,3867,968438
08-02-2021,Lakshadweep,-,-,65,0,153
08-02-2021,Ladakh,-,-,9545,130,9747
08-02-2021,Madhya Pradesh,-,-,250537,3820,256398
08-02-2021,Maharashtra,-,-,1955548,51310,2044071
08-02-2021,Manipur,-,-,28654,373,29126
08-02-2021,Meghalaya,-,-,13601,147,13885
08-02-2021,Mizoram,-,-,4350,9,4383
08-02-2021,Nagaland,-,-,11975,88,12158
08-02-2021,Odisha,-,-,332948,1909,335620
08-02-2021,Puducherry,-,-,38326,654,39292
08-02-2021,Punjab,-,-,166828,5642,174646
08-02-2021,Rajasthan,-,-,313957,2772,318193
08-02-2021,Sikkim,-,-,5905,135,6110
08-02-2021,Tamil Nadu,-,-,825025,12383,841797
08-02-2021,Telengana,-,-,292229,1611,295682
08-02-2021,Tripura,-,-,32953,391,33352
08-02-2021,Uttarakhand,-,-,93913,1668,96493
08-02-2021,Uttar Pradesh,-,-,588818,8687,601385
08-02-2021,West Bengal,-,-,556370,10207,571371
07-02-2021,Andhra Pradesh,-,-,880179,7159,888350
07-02-2021,Andaman and Nicobar Islands,-,-,4932,62,5000
07-02-2021,Arunachal Pradesh,-,-,16767,56,16830
07-02-2021,Assam,-,-,214423,1084,217202
07-02-2021,Bihar,-,-,257971,1515,260095
07-02-2021,Chandigarh,-,-,20565,339,21088
07-02-2021,Chhattisgarh,-,-,299284,3735,307339
07-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3395,2,3398
07-02-2021,Delhi,-,-,623865,10877,635916
07-02-2021,Goa,-,-,52299,770,53838
07-02-2021,Gujarat,-,-,256315,4394,263200
07-02-2021,Haryana,-,-,264429,3027,268364
07-02-2021,Himachal Pradesh,-,-,56371,983,57851
07-02-2021,Jammu and Kashmir,-,-,122275,1944,124850
07-02-2021,Jharkhand,-,-,117474,1077,118979
07-02-2021,Karnataka,-,-,923811,12233,942031
07-02-2021,Kerala,-,-,890720,3848,962363
07-02-2021,Lakshadweep,-,-,65,0,151
07-02-2021,Ladakh,-,-,9542,130,9744
07-02-2021,Madhya Pradesh,-,-,250320,3820,256214
07-02-2021,Maharashtra,-,-,1953926,51280,2041398
07-02-2021,Manipur,-,-,28636,372,29117
07-02-2021,Meghalaya,-,-,13596,147,13845
07-02-2021,Mizoram,-,-,4350,9,4382
07-02-2021,Nagaland,-,-,11975,88,12148
07-02-2021,Odisha,-,-,332842,1909,335548
07-02-2021,Puducherry,-,-,38299,654,39270
07-02-2021,Punjab,-,-,166643,5640,174439
07-02-2021,Rajasthan,-,-,313819,2772,318118
07-02-2021,Sikkim,-,-,5898,135,6108
07-02-2021,Tamil Nadu,-,-,824527,12382,841326
07-02-2021,Telengana,-,-,292032,1610,295581
07-02-2021,Tripura,-,-,32950,391,33352
07-02-2021,Uttarakhand,-,-,93877,1664,96478
07-02-2021,Uttar Pradesh,-,-,588148,8686,601272
07-02-2021,West Bengal,-,-,556081,10202,571178
06-02-2021,Andhra Pradesh,-,-,880046,7158,888275
06-02-2021,Andaman and Nicobar Islands,-,-,4932,62,4997
06-02-2021,Arunachal Pradesh,-,-,16765,56,16829
06-02-2021,Assam,-,-,214403,1084,217193
06-02-2021,Bihar,-,-,257914,1512,260034
06-02-2021,Chandigarh,-,-,20535,338,21060
06-02-2021,Chhattisgarh,-,-,298987,3732,307079
06-02-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3394,2,3398
06-02-2021,Delhi,-,-,623714,10873,635793
06-02-2021,Goa,-,-,52243,770,53773
06-02-2021,Gujarat,-,-,255914,4393,262948
